,user_id,name,username,description,created_at,followers_count,following_count,following_list,following_agentid_list,previous_tweets,tweets_id,activity_level_frequency,activity_level,user_char
0,23995748,The Root,TheRoot,"TheRoot is a verified digital magazine based in Washington, D.C., offering insightful commentary and news from diverse black perspectives. With a robust following of over 112,000 and a network of nearly 14,400 friends, TheRoot actively engages with its audience through a substantial volume of tweets, totaling nearly 47,000 statuses. The account's bio underscores its commitment to providing thought-provoking content, making it a notable voice in the realm of digital media.",2009-03-12 18:09:36+0000,112552,14386,"['46330725', '2414607757', '129540552', '30978180', '41292655', '16582131', '104671648', '15685664', '16012783']",[],"['The day #Ferguson cops told a dirty, bloody lie (via @thedailybeast): http://t.co/gnAlHsS7tu http://t.co/vpqnDDVd2u']",[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"TheRoot is a verified digital magazine based in Washington, D.C., offering insightful commentary and news from diverse black perspectives. With a robust following of over 112,000 and a network of nearly 14,400 friends, TheRoot actively engages with its audience through a substantial volume of tweets, totaling nearly 47,000 statuses. The account's bio underscores its commitment to providing thought-provoking content, making it a notable voice in the realm of digital media."
1,2422700036,Maeja,MaejaTheMartian,"MaejaTheMartian is an active social media user with 317 statuses and 329 favorites. Despite not having a verified account, Maeja enjoys engaging with a network of 160 friends and has attracted 84 followers.",2014-04-01 21:35:13+0000,84,160,['23995748'],[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"MaejaTheMartian is an active social media user with 317 statuses and 329 favorites. Despite not having a verified account, Maeja enjoys engaging with a network of 160 friends and has attracted 84 followers."
2,267876755,Tomás Sanchez Jr,tsanchezjr,"User tsanchezjr is a Tejano artist and educator currently residing in Vermont. They engage deeply in conversations about race, diversity, and social justice, while also enjoying discussions on art and graphic novels. Although their account is not verified, they have an active presence with 2,896 statuses and 287 favorites. They connect with a community of 212 friends and have 189 followers.",2011-03-17 18:25:25+0000,189,212,[],[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"User tsanchezjr is a Tejano artist and educator currently residing in Vermont. They engage deeply in conversations about race, diversity, and social justice, while also enjoying discussions on art and graphic novels. Although their account is not verified, they have an active presence with 2,896 statuses and 287 favorites. They connect with a community of 212 friends and have 189 followers."
3,80094500,ShovelHead Tez,ShovelheadEnt,"ShovelheadEnt is an independent recording artist based in the D[M]V area, originally from Detroit, MI. With a strong social media presence, they have 1,050 friends and 697 followers, showcasing their engagement in the music community. Despite not having a verified account, ShovelheadEnt has been active, posting 10,385 statuses and favoriting 42 tweets. For inquiries, they can be contacted at h.morgan1129@yahoo.com.",2009-10-05 18:42:53+0000,697,1050,[],[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"ShovelheadEnt is an independent recording artist based in the D[M]V area, originally from Detroit, MI. With a strong social media presence, they have 1,050 friends and 697 followers, showcasing their engagement in the music community. Despite not having a verified account, ShovelheadEnt has been active, posting 10,385 statuses and favoriting 42 tweets. For inquiries, they can be contacted at h.morgan1129@yahoo.com."
4,595769410,Elisabeth Parker,iamelisabethp,"iamelisabethp is a vibrant and expressive individual from San Jose, CA, who enjoys sharing her thoughts and experiences with a substantial online presence, boasting 3,493 statuses and 639 favorites. With 320 friends and 213 followers, she engages actively in her social circle, despite her account not being verified. Her playful bio suggests a confident personality that embraces self-focus.",2012-05-31 19:40:21+0000,213,320,['16012783'],[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"iamelisabethp is a vibrant and expressive individual from San Jose, CA, who enjoys sharing her thoughts and experiences with a substantial online presence, boasting 3,493 statuses and 639 favorites. With 320 friends and 213 followers, she engages actively in her social circle, despite her account not being verified. Her playful bio suggests a confident personality that embraces self-focus."
5,53490475,Jessica,JessicaGoldstei,"JessicaGoldstei is a vibrant and self-assured individual who embraces the concept of evolution in her life and thoughts. With a playful attitude, she claims to be so hip that even her mistakes are intentional. Although her account is not verified, she has a substantial social presence with 1,997 friends and 1,794 followers. Jessica is an active user, having posted 78,811 statuses and favorited 62,587 tweets, showcasing her engagement and enthusiasm in the online community.",2009-07-03 20:32:55+0000,1794,1997,"['16582131', '23995748', '438620792', '104671648', '376876772', '12004852']",[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"JessicaGoldstei is a vibrant and self-assured individual who embraces the concept of evolution in her life and thoughts. With a playful attitude, she claims to be so hip that even her mistakes are intentional. Although her account is not verified, she has a substantial social presence with 1,997 friends and 1,794 followers. Jessica is an active user, having posted 78,811 statuses and favorited 62,587 tweets, showcasing her engagement and enthusiasm in the online community."
6,331377273,sheilamonge,Auxi13Sheila,"Auxi13Sheila is an active social media user who proudly identifies with progressive values, emphasizing the importance of self-belief and advocacy for political beliefs. With a strong commitment to keeping California a Blue State, she engages with a community of like-minded individuals, as reflected in her substantial following and friendships. Despite not having a verified account, her engagement is notable with over 20,000 statuses shared and a significant number of favorites.",2011-07-08 02:36:19+0000,1116,1113,"['16012783', '23995748', '16582131', '1223955961']",[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"Auxi13Sheila is an active social media user who proudly identifies with progressive values, emphasizing the importance of self-belief and advocacy for political beliefs. With a strong commitment to keeping California a Blue State, she engages with a community of like-minded individuals, as reflected in her substantial following and friendships. Despite not having a verified account, her engagement is notable with over 20,000 statuses shared and a significant number of favorites."
7,1343546233,Malcolm Shabazz,malcolmshabazz6,"Malcolmshabazz6 is an active user with a total of 7,368 statuses and 363 followers, indicating a strong presence on the platform. Despite having 72 friends, the account is not verified. The user has not marked any favorites.",2013-04-11 04:44:42+0000,363,72,[],[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"Malcolmshabazz6 is an active user with a total of 7,368 statuses and 363 followers, indicating a strong presence on the platform. Despite having 72 friends, the account is not verified. The user has not marked any favorites."
8,60113250,BZ Making Money Hun,JUZ4ME1,"User JUZ4ME1 is located in Dallas, TX, and has an active social media presence with 101 statuses and 122 favorites. They have a friend network of 272 individuals, though they have only 48 followers at this time. Their account is not verified.",2009-07-25 18:12:08+0000,48,272,['23995748'],[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"User JUZ4ME1 is located in Dallas, TX, and has an active social media presence with 101 statuses and 122 favorites. They have a friend network of 272 individuals, though they have only 48 followers at this time. Their account is not verified."
9,2541343644,Jane SmithNWesson,KeysNKakes,"KeysNKakes is a spirited and introspective individual, identifying as a clairvoyant and an indigo child who embraces a dreamer and intellectual mindset. Based in PHOENIXX, they actively engage with a community of 366 friends and 405 followers, sharing their thoughts through 7,612 statuses and showing appreciation with 700 favorites. A firm believer in their convictions, they often express their support for their favorite sports teams, the Bulls and Broncos, on Instagram under the handle Lindsroxx. Their account is not verified.",2014-06-02 12:18:34+0000,405,366,['23995748'],[],[],[],"[1.4594594594594594, 1.2342342342342343, 1.4144144144144144, 1.2252252252252251, 1.3513513513513513, 1.3063063063063063, 0.4594594594594595, 0.36036036036036034, 0.35135135135135137, 0.36036036036036034, 0.3063063063063063, 0.5225225225225225, 1.0810810810810811, 1.4144144144144144, 1.5495495495495495, 2.135135135135135, 2.027027027027027, 2.0, 1.5585585585585586, 1.5675675675675675, 2.063063063063063, 1.2792792792792793, 1.2432432432432432, 1.3063063063063063]",[],"KeysNKakes is a spirited and introspective individual, identifying as a clairvoyant and an indigo child who embraces a dreamer and intellectual mindset. Based in PHOENIXX, they actively engage with a community of 366 friends and 405 followers, sharing their thoughts through 7,612 statuses and showing appreciation with 700 favorites. A firm believer in their convictions, they often express their support for their favorite sports teams, the Bulls and Broncos, on Instagram under the handle Lindsroxx. Their account is not verified."
